year,from_country,to_country,traj_count
1981,US,NG,5
1981,US,NL,4
1981,US,NO,2
1981,US,NZ,2
1981,US,PE,1
1981,US,PK,1
1981,US,PL,2
1981,US,PR,2
1981,US,PY,1
1981,US,RS,2
1981,US,RU,1
1981,US,SA,2
1981,US,SE,7
1981,US,SY,1
1981,US,TG,1
1981,US,TH,1
1981,US,TR,1
1981,US,TW,5
1981,US,VE,5
1981,US,ZA,2
1981,UY,AR,1
1981,UY,BR,1
1981,UY,CL,1
1981,UY,FR,1
1981,UY,VE,1
1981,UZ,RU,2
1981,VE,CA,2
1981,VE,FR,6
1981,VE,GB,2
1981,VE,US,10
1981,VN,PL,1
1981,YE,CU,1
1981,YE,HK,1
1981,ZA,BE,1
1981,ZA,GB,2
1981,ZA,IL,1
1981,ZA,US,4
1981,ZM,CA,1
1981,ZM,GB,1
1981,ZW,ZA,3
1982,AE,GR,1
1982,AF,GB,1
1982,AM,RU,6
1982,AR,CL,1
1982,AR,CO,1
1982,AR,DE,2
1982,AR,ES,2
1982,AR,FR,1
1982,AR,GT,1
1982,AR,SE,1
1982,AR,US,4
1982,AR,VA,1
1982,AS,US,1
1982,AT,CA,2
1982,AT,DE,3
1982,AT,FI,1
1982,AT,FR,1
1982,AT,US,1
1982,AT,ZA,1
1982,AU,CA,3
1982,AU,CL,1
1982,AU,CN,2
1982,AU,FJ,1
1982,AU,GB,17
1982,AU,HU,1
1982,AU,JO,1
1982,AU,MY,1
1982,AU,NZ,6
1982,AU,PG,1
1982,AU,SG,2
1982,AU,US,22
1982,AU,ZA,1
1982,AZ,RU,6
1982,BA,HR,1
1982,BA,RS,1
1982,BA,US,1
1982,BD,CA,1
1982,BD,GB,2
1982,BD,TH,1
1982,BE,AR,1
1982,BE,CD,1
1982,BE,CH,1
1982,BE,DK,1
1982,BE,ES,1
1982,BE,FR,2
1982,BE,GB,1
1982,BE,IL,1
1982,BE,IT,1
1982,BE,NL,1
1982,BE,PL,2
1982,BE,RW,1
1982,BE,US,4
1982,BE,ZA,1
1982,BG,CH,1
1982,BG,GB,1
1982,BO,BR,1
1982,BO,FR,1
1982,BR,CA,2
1982,BR,CV,1
1982,BR,DE,8
1982,BR,ES,1
1982,BR,FR,11
1982,BR,GB,18
1982,BR,IT,3
1982,BR,JP,1
1982,BR,MX,2
1982,BR,MZ,1
1982,BR,NL,1
1982,BR,PE,1
1982,BR,PT,1
1982,BR,SE,1
1982,BR,US,40
1982,BY,RU,2
1982,BY,VN,2
1982,CA,AU,4
1982,CA,BB,1
1982,CA,BD,1
1982,CA,BE,1
1982,CA,BR,2
1982,CA,CH,2
1982,CA,FR,3
1982,CA,GB,8
1982,CA,GR,1
1982,CA,JP,1
1982,CA,KW,1
1982,CA,LB,1
1982,CA,MX,1
1982,CA,SA,1
1982,CA,SE,2
1982,CA,US,69
1982,CG,FR,1
1982,CH,AU,1
1982,CH,BR,1
1982,CH,CA,1
1982,CH,DE,6
1982,CH,DZ,1
1982,CH,FI,1
1982,CH,FR,1
1982,CH,GB,3
1982,CH,IN,1
1982,CH,IT,4
1982,CH,PT,1
1982,CH,RU,1
1982,CH,US,16
1982,CI,FR,2
1982,CL,BE,1
1982,CL,CA,1
1982,CL,CO,2
1982,CL,CR,1
1982,CL,ES,1
1982,CL,GB,1
1982,CL,US,5
1982,CM,US,1
1982,CN,AU,1
1982,CN,CA,4
1982,CN,FR,2
1982,CN,GB,5
1982,CN,HR,1
1982,CN,IN,1
1982,CN,JP,3
1982,CN,US,24
1982,CO,AR,1
1982,CO,AT,1
1982,CO,BR,2
1982,CO,EC,1
1982,CO,ES,4
1982,CO,FR,5
1982,CO,GT,1
1982,CO,IL,1
1982,CO,MX,7
1982,CO,NL,1
1982,CO,RU,1
1982,CO,US,7
1982,CO,UY,1
1982,CO,VE,1
1982,CR,CA,1
1982,CR,IT,1
1982,CR,US,3
1982,CU,AO,1
1982,CU,BG,1
1982,CU,CZ,1
1982,CU,DE,2
1982,CU,DO,2
1982,CU,RU,1
1982,CY,TR,1
1982,CZ,BG,1
1982,CZ,SK,2
1982,DE,AT,2
1982,DE,AU,2
1982,DE,BG,1
1982,DE,BR,4
1982,DE,CA,5
1982,DE,CH,5
1982,DE,CO,2
1982,DE,EG,1
1982,DE,ES,2
1982,DE,FR,3
1982,DE,GB,11
1982,DE,IE,1
1982,DE,IN,1
1982,DE,IT,2
1982,DE,JP,2
1982,DE,MX,2
1982,DE,NL,1
1982,DE,NO,2
1982,DE,PK,1
1982,DE,TR,1
1982,DE,US,30
1982,DE,VE,1
1982,DK,AU,1
1982,DK,CA,1
1982,DK,ES,1
1982,DK,FI,1
1982,DK,NO,1
1982,DK,US,4
1982,DO,PE,1
1982,DO,US,1
1982,DZ,FR,1
1982,DZ,GB,1
1982,DZ,KW,1
1982,DZ,MG,1
1982,DZ,RO,1
1982,EC,BE,1
1982,EC,FR,1
1982,EC,IT,1
1982,EC,UA,1
1982,EC,US,3
1982,EG,AT,1
1982,EG,CA,1
1982,EG,DE,3
1982,EG,GB,4
1982,EG,KW,1
1982,EG,NG,1
1982,EG,RU,1
1982,EG,US,10
1982,ES,CA,1
1982,ES,CH,2
1982,ES,DE,3
1982,ES,FR,9
1982,ES,GB,5
1982,ES,IT,1
1982,ES,MX,1
1982,ES,NO,1
1982,ES,PE,1
1982,ES,RU,1
1982,ES,US,5
1982,ET,DE,1
1982,ET,RU,1
1982,FI,CH,1
1982,FI,DE,1
1982,FI,SE,2
1982,FI,US,3
1982,FR,AU,1
1982,FR,BR,4
1982,FR,CA,3
1982,FR,CH,1
1982,FR,CO,1
1982,FR,DE,2
1982,FR,DZ,2
1982,FR,ES,3
1982,FR,GB,6
1982,FR,HR,1
1982,FR,HT,1
1982,FR,IQ,2
1982,FR,IR,1
1982,FR,IT,4
1982,FR,JP,1
1982,FR,LB,1
1982,FR,MA,4
1982,FR,MX,2
1982,FR,PE,1
1982,FR,PT,5
1982,FR,SE,1
1982,FR,SN,1
1982,FR,TN,1
1982,FR,TR,1
1982,FR,US,25
1982,GB,AT,1
1982,GB,AU,19
1982,GB,AZ,1
1982,GB,BB,1
1982,GB,BE,3
1982,GB,BR,3
1982,GB,CA,28
1982,GB,CH,10
1982,GB,CN,1
1982,GB,CY,1
1982,GB,DE,9
1982,GB,DK,1
1982,GB,DZ,1
1982,GB,ES,6
1982,GB,FR,2
1982,GB,GR,8
1982,GB,HK,2
1982,GB,ID,1
1982,GB,IE,5
1982,GB,IN,1
1982,GB,IQ,1
1982,GB,IR,5
1982,GB,IT,3
1982,GB,KW,1
1982,GB,LK,1
1982,GB,LT,1
1982,GB,MW,1
1982,GB,MX,3
1982,GB,MY,4
1982,GB,NG,2
1982,GB,NL,6
1982,GB,NO,1
1982,GB,NZ,7
1982,GB,PG,1
1982,GB,PT,7
1982,GB,RU,2
1982,GB,SA,1
1982,GB,SE,2
1982,GB,SG,2
1982,GB,TR,1
1982,GB,TT,1
1982,GB,US,99
1982,GB,VE,2
1982,GB,ZA,3
1982,GB,ZW,1
1982,GE,AM,1
1982,GE,RU,5
1982,GF,FR,1
1982,GH,CA,2
1982,GH,GB,1
1982,GH,NG,1
1982,GH,UA,1
1982,GR,AT,1
1982,GR,BE,1
1982,GR,CA,1
1982,GR,DE,4
1982,GR,FR,1
1982,GR,GB,6
1982,GR,SE,1
1982,GR,US,19
1982,GT,MX,1
1982,GT,US,1
1982,GY,TT,1
1982,HK,CN,2
1982,HK,FR,1
1982,HK,GB,1
1982,HK,US,2
1982,HN,PA,1
1982,HR,DE,1
1982,HR,GB,1
1982,HR,US,3
1982,HT,US,1
1982,HU,DE,1
1982,HU,FI,1
1982,HU,FR,1
1982,HU,GB,1
1982,HU,PL,1
1982,HU,RU,1
1982,HU,SE,2
1982,HU,US,3
1982,ID,AU,2
1982,ID,CA,2
1982,ID,DE,2
1982,ID,FR,1
1982,ID,IN,1
1982,ID,JP,2
1982,ID,MY,2
1982,ID,US,4
1982,IE,AU,1
1982,IE,BH,1
1982,IE,CA,4
1982,IE,CL,1
1982,IE,FR,4
1982,IE,GB,7
1982,IE,IT,1
1982,IE,US,6
1982,IL,CA,1
1982,IL,CH,1
1982,IL,GB,1
1982,IL,GR,1
1982,IL,HR,1
1982,IL,IT,1
1982,IL,TW,1
1982,IL,US,12
1982,IL,ZA,1
1982,IN,AU,1
1982,IN,BT,1
1982,IN,CA,10
1982,IN,DK,1
1982,IN,GB,9
1982,IN,IQ,1
1982,IN,IR,1
1982,IN,JM,1
1982,IN,JP,1
1982,IN,MY,1
1982,IN,NG,2
1982,IN,SE,1
1982,IN,TZ,1
1982,IN,US,41
1982,IQ,BE,1
1982,IQ,DZ,1
1982,IQ,FR,1
1982,IQ,GB,7
1982,IQ,IN,1
1982,IQ,NL,1
1982,IQ,SA,1
1982,IQ,US,1
1982,IR,AT,1
1982,IR,IN,1
1982,IR,JM,1
1982,IR,US,1
1982,IS,CA,1
1982,IS,DK,2
1982,IS,GB,1
1982,IS,SE,2
1982,IS,US,7
1982,IT,AT,1
1982,IT,BE,1
1982,IT,BF,1
1982,IT,CA,1
1982,IT,CH,2
1982,IT,CO,1
1982,IT,DE,7
1982,IT,DO,1
1982,IT,EG,3
1982,IT,ES,1
1982,IT,FR,1
1982,IT,GB,8
1982,IT,IN,1
1982,IT,MX,1
1982,IT,NL,3
1982,IT,PT,1
1982,IT,SC,1
1982,IT,SE,1
1982,IT,US,18
1982,JM,CA,2
1982,JM,MS,1
1982,JM,US,1
1982,JO,GB,1
1982,JO,KW,1
1982,JO,QA,2
1982,JO,SA,1
1982,JO,US,5
1982,JP,BO,1
1982,JP,CA,1
1982,JP,DE,1
1982,JP,FR,1
1982,JP,GB,1
1982,JP,GH,1
1982,JP,IN,1
1982,JP,IQ,1
1982,JP,PL,1
1982,JP,SE,1
1982,JP,US,11
1982,KE,AU,3
1982,KE,BE,1
1982,KE,GB,2
1982,KE,US,2
1982,KG,BY,2
1982,KG,RU,1
1982,KM,GR,1
1982,KR,DE,3
1982,KR,JP,1
1982,KR,US,36
1982,KZ,RU,4
1982,LB,BE,1
1982,LB,RU,1
1982,LB,US,1
1982,LK,BE,1
1982,LK,CA,4
1982,LK,GB,1
1982,LK,TH,2
1982,LK,US,4
1982,LS,CA,1
1982,LT,RU,1
1982,LV,RU,6
1982,LY,GB,1
1982,MA,CA,1
1982,MA,FR,2
1982,MA,US,1
1982,MC,DK,1
1982,MD,BG,1
1982,MD,VN,1
1982,MK,RU,1
1982,ML,NE,1
1982,MN,RU,2
1982,MX,BE,1
1982,MX,BG,1
1982,MX,CA,2
1982,MX,CO,1
1982,MX,EC,1
1982,MX,ES,2
1982,MX,FR,5
1982,MX,GB,8
1982,MX,IT,1
1982,MX,PE,1
1982,MX,US,24
1982,MX,VE,1
1982,MY,AU,2
1982,MY,GB,2
1982,MY,GU,1
1982,MY,US,2
1982,MZ,DE,1
1982,MZ,PT,1
1982,MZ,ZW,1
1982,NG,CA,3
1982,NG,FR,1
1982,NG,HK,1
1982,NG,US,3
1982,NI,CH,1
1982,NI,CR,1
1982,NL,BE,3
1982,NL,CH,1
1982,NL,CN,2
1982,NL,DE,3
1982,NL,ES,1
1982,NL,FR,1
1982,NL,GB,1
1982,NL,SE,1
1982,NL,US,8
1982,NO,GB,1
1982,NO,SE,1
1982,NZ,AU,6
1982,NZ,CA,2
1982,NZ,CH,1
1982,NZ,GB,3
1982,NZ,JP,1
1982,NZ,MY,1
1982,NZ,US,3
1982,PA,ES,1
1982,PA,MX,2
1982,PA,PR,1
1982,PA,US,2
1982,PE,BR,3
1982,PE,CL,1
1982,PE,FR,2
1982,PE,MX,3
1982,PE,NL,1
1982,PE,RU,1
1982,PE,US,6
1982,PG,AU,1
1982,PH,ES,1
1982,PH,NG,1
1982,PH,TH,1
1982,PH,US,1
1982,PK,GB,3
1982,PK,SA,1
1982,PK,US,1
1982,PL,CA,2
1982,PL,DE,1
1982,PL,FR,1
1982,PL,GB,2
1982,PL,MX,1
1982,PL,NG,2
1982,PL,NL,3
1982,PL,NO,1
1982,PL,SE,2
1982,PL,UA,1
1982,PL,US,9
1982,PL,VA,1
1982,PR,US,6
1982,PT,BR,1
1982,PT,CA,1
1982,PT,DE,2
1982,PT,ES,1
1982,PT,FR,9
1982,PT,GB,7
1982,PT,NL,1
1982,PT,US,9
1982,PY,BR,1
1982,PY,DE,1
1982,PY,ES,1
1982,PY,US,1
1982,RO,CU,1
1982,RO,HU,1
1982,RO,IL,1
1982,RO,SY,1
1982,RO,US,1
1982,RS,AU,1
1982,RS,MK,1
1982,RS,US,1
1982,RU,AZ,1
1982,RU,BD,1
1982,RU,BG,4
1982,RU,BY,4
1982,RU,CU,3
1982,RU,CZ,2
1982,RU,DE,3
1982,RU,GB,1
1982,RU,GE,4
1982,RU,GN,1
1982,RU,KZ,2
1982,RU,LT,1
1982,RU,MD,1
1982,RU,MN,2
1982,RU,MX,1
1982,RU,PA,1
1982,RU,PE,1
1982,RU,UA,18
1982,RU,US,2
1982,RW,CA,1
1982,SA,EG,1
1982,SA,GB,1
1982,SA,LB,1
1982,SA,US,4
1982,SC,CH,1
1982,SD,GB,3
1982,SD,NL,1
1982,SE,BR,1
1982,SE,CA,2
1982,SE,CH,1
1982,SE,DE,2
1982,SE,DK,1
1982,SE,IL,1
1982,SE,MM,1
1982,SE,SD,1
1982,SE,US,6
1982,SG,AU,1
1982,SG,JP,1
1982,SG,US,1
1982,SK,CZ,3
1982,SO,US,1
1982,SX,GB,1
1982,SY,FR,2
1982,SY,RO,1
1982,TG,FR,1
1982,TH,AU,1
1982,TH,GB,1
1982,TH,ID,1
1982,TH,IN,1
1982,TH,JP,2
1982,TH,US,6
1982,TJ,UA,1
1982,TJ,UZ,1
1982,TN,FR,2
1982,TN,US,2
1982,TR,CA,2
1982,TR,DE,2
1982,TR,GB,1
1982,TR,IL,1
1982,TR,IT,1
1982,TR,KW,1
1982,TR,SA,1
1982,TR,US,14
1982,TW,AU,1
1982,TW,CA,1
1982,TW,DE,1
1982,TW,JP,1
1982,TW,SA,3
1982,TW,US,28
1982,TZ,NL,2
1982,UA,BG,1
1982,UA,BY,2
1982,UA,CU,2
1982,UA,DE,2
1982,UA,DZ,1
1982,UA,EE,1
1982,UA,KG,1
1982,UA,MN,1
1982,UA,PL,1
1982,UA,RU,21
1982,UA,US,1
1982,UA,UZ,1
1982,UG,GB,1
1982,US,AR,7
1982,US,AT,2
1982,US,AU,18
1982,US,BE,1
1982,US,BR,7
1982,US,CA,44
1982,US,CH,7
1982,US,CL,4
1982,US,CN,2
1982,US,CO,1
1982,US,CR,3
1982,US,DE,16
1982,US,DK,2
1982,US,DO,4
1982,US,EG,4
1982,US,ES,5
1982,US,ET,1
1982,US,FI,1
1982,US,FR,16
1982,US,GB,37
1982,US,GD,1
1982,US,GR,2
1982,US,GT,1
1982,US,HU,1
1982,US,ID,2
1982,US,IE,1
1982,US,IL,15
1982,US,IN,7
1982,US,IQ,1
1982,US,IR,8
1982,US,IT,7
1982,US,JO,3
1982,US,JP,13
1982,US,KR,10
1982,US,KW,2
1982,US,LB,1
1982,US,MX,11
1982,US,MY,4
1982,US,MZ,1
1982,US,NG,2
1982,US,NL,5
1982,US,NO,3
1982,US,NZ,2
1982,US,PA,1
1982,US,PE,1
1982,US,PH,5
1982,US,PL,1
1982,US,PR,4
1982,US,PS,1
1982,US,PT,4
1982,US,RU,1
1982,US,SA,2
1982,US,SE,7
1982,US,SG,1
1982,US,TN,1
1982,US,TR,3
1982,US,TW,5
1982,US,VE,5
1982,US,VI,1
1982,US,ZA,1
1982,US,ZM,2
1982,UY,CL,1
1982,UY,ES,1
1982,UY,IL,1
1982,UY,MX,1
1982,UZ,BY,1
1982,UZ,CU,1
1982,UZ,GR,1
1982,UZ,KZ,1
1982,UZ,RU,4
1982,UZ,TJ,1
1982,UZ,UA,1
1982,VE,BO,1
1982,VE,CA,2
1982,VE,ES,1
1982,VE,FR,4
1982,VE,GB,2
1982,VE,IN,1
1982,VE,US,14
1982,VI,US,3
1982,VN,RU,2
1982,ZA,AU,1
1982,ZA,DE,2
1982,ZA,GB,2
1982,ZA,NZ,1
1982,ZA,US,5
1982,ZA,ZW,1
1982,ZM,FR,1
1982,ZM,GB,1
1982,ZM,US,1
1982,ZW,CA,1
1983,AE,DE,1
1983,AE,GB,2
1983,AF,US,1
1983,AM,RU,3
1983,AO,CU,1
1983,AO,PT,1
1983,AQ,CZ,1
1983,AR,BR,1
1983,AR,EC,1
1983,AR,ES,2
1983,AR,IL,1
1983,AR,NL,2
1983,AR,PE,1
1983,AR,SE,2
1983,AR,US,10
1983,AT,CA,1
1983,AT,CH,1
1983,AT,DE,4
1983,AT,MX,1
1983,AT,NZ,1
1983,AT,US,2
1983,AU,CA,5
1983,AU,DE,4
1983,AU,ES,1
1983,AU,GB,16
1983,AU,ID,1
1983,AU,IL,1
1983,AU,IN,1
1983,AU,MY,3
1983,AU,PG,2
1983,AU,SE,1
1983,AU,SG,1
1983,AU,TW,1
1983,AU,US,16
1983,AU,ZA,1
1983,AZ,RU,3
1983,AZ,VN,1
1983,BA,GB,1
1983,BA,HR,2
1983,BA,RS,1
1983,BD,CA,1
1983,BD,CN,1
1983,BD,GB,3
1983,BD,IN,2
1983,BD,IT,1
1983,BD,JP,1
1983,BD,NG,1
1983,BD,US,1
1983,BE,BR,3
1983,BE,CA,3
1983,BE,CD,1
1983,BE,CH,1
1983,BE,DE,1
1983,BE,ES,2
1983,BE,FR,2
1983,BE,GB,2
1983,BE,MX,1
1983,BE,NI,1
1983,BE,NL,2
1983,BE,PT,1
1983,BE,TN,1
1983,BE,US,8
1983,BE,ZA,1
1983,BG,CZ,1
1983,BG,HU,1
1983,BG,PA,1
1983,BJ,BF,1
1983,BR,BE,1
1983,BR,BG,1
1983,BR,CA,1
1983,BR,CH,2
1983,BR,CL,1
1983,BR,CR,1
1983,BR,CV,1
1983,BR,DE,9
1983,BR,FR,9
1983,BR,GB,15
1983,BR,IN,1
1983,BR,IT,2
1983,BR,JP,2
1983,BR,NL,1
1983,BR,PE,2
1983,BR,PT,2
1983,BR,SE,1
1983,BR,US,22
1983,BT,IN,1
1983,BW,CA,1
1983,BW,ZA,1
1983,BY,CU,3
1983,BY,IQ,1
1983,BY,RU,3
1983,CA,AU,1
1983,CA,BE,1
1983,CA,BR,1
1983,CA,CH,3
1983,CA,CL,1
1983,CA,CN,1
1983,CA,DE,1
1983,CA,DK,2
1983,CA,ES,2
1983,CA,FR,2
1983,CA,GB,7
1983,CA,GD,1
1983,CA,GR,1
1983,CA,IL,2
1983,CA,IN,1
1983,CA,IS,1
1983,CA,IT,4
1983,CA,JP,2
1983,CA,MX,3
1983,CA,NG,1
1983,CA,NL,2
1983,CA,NZ,1
1983,CA,PK,1
1983,CA,PT,1
1983,CA,SE,2
1983,CA,SG,1
1983,CA,TT,1
1983,CA,US,46
1983,CA,VE,1
1983,CA,ZA,1
1983,CD,FR,2
1983,CH,BE,1
1983,CH,DE,1
1983,CH,ES,1
1983,CH,FI,1
1983,CH,FR,2
1983,CH,GB,6
1983,CH,GR,1
1983,CH,IL,2
1983,CH,IT,1
1983,CH,MX,1
1983,CH,NI,1
1983,CH,NL,1
1983,CH,PE,1
1983,CH,PT,1
1983,CH,SA,1
1983,CH,SE,2
1983,CH,US,12
1983,CI,US,1
1983,CL,BR,2
1983,CL,CA,1
1983,CL,CH,2
1983,CL,CR,1
1983,CL,DE,3
1983,CL,GB,3
1983,CL,JP,1
1983,CL,US,8
1983,CM,AU,1
1983,CM,US,2
1983,CN,AU,2
1983,CN,BE,1
1983,CN,CA,7
1983,CN,FI,1
1983,CN,FR,4
1983,CN,GB,5
1983,CN,JP,3
1983,CN,NL,1
1983,CN,US,38
1983,CO,BR,1
1983,CO,CA,2
1983,CO,CR,1
1983,CO,DE,2
1983,CO,ES,2
1983,CO,FR,1
1983,CO,GB,4
1983,CO,IL,1
1983,CO,IT,2
1983,CO,JP,1
1983,CO,MX,5
1983,CO,NL,1
1983,CO,PE,2
1983,CO,RU,1
1983,CO,US,12
1983,CR,BR,1
1983,CR,DE,1
1983,CR,US,1
1983,CU,BY,1
1983,CU,DE,1
1983,CU,GW,1
1983,CU,HU,1
1983,CU,PL,1
1983,CU,RU,2
1983,CU,UA,1
1983,CU,US,1
1983,CY,US,1
1983,CZ,CA,1
1983,CZ,DE,1
1983,CZ,GB,1
1983,CZ,RU,1
1983,CZ,SK,2
1983,CZ,US,1
1983,DE,AR,1
1983,DE,AT,2
1983,DE,AU,4
1983,DE,BE,1
1983,DE,BG,2
1983,DE,BR,2
1983,DE,CA,5
1983,DE,CH,6
1983,DE,CN,1
1983,DE,CO,2
1983,DE,CU,1
1983,DE,DK,2
1983,DE,EG,1
1983,DE,ES,3
1983,DE,FI,1
1983,DE,FR,9
1983,DE,GB,9
1983,DE,HU,1
1983,DE,IE,1
1983,DE,IN,1
1983,DE,IT,8
1983,DE,KE,1
1983,DE,KR,1
1983,DE,MX,2
1983,DE,NG,1
1983,DE,NL,1
1983,DE,NO,1
1983,DE,PT,5
1983,DE,SE,1
1983,DE,US,27
1983,DE,ZA,1
1983,DK,AU,1
1983,DK,BE,1
1983,DK,FR,1
1983,DK,IT,2
1983,DK,NO,1
1983,DK,SE,3
1983,DK,US,3
1983,DO,US,1
1983,DO,VE,1
1983,DZ,FR,3
1983,DZ,GB,1
1983,DZ,RU,1
1983,DZ,US,2
1983,EC,AR,1
1983,EC,CO,2
1983,EC,ES,1
1983,EC,FR,1
1983,EC,US,4
1983,EE,KZ,1
1983,EG,FR,1
1983,EG,GB,4
1983,EG,KE,1
1983,EG,PL,1
1983,EG,RO,1
1983,EG,SA,2
1983,EG,SD,1
1983,EG,US,12
1983,ES,BE,1
1983,ES,CA,1
1983,ES,CH,2
1983,ES,CL,2
1983,ES,DE,3
1983,ES,FR,7
1983,ES,GB,8
1983,ES,IT,3
1983,ES,JP,1
1983,ES,PA,1
1983,ES,SE,1
1983,ES,US,14
1983,ES,VE,1
1983,ET,AU,1
1983,ET,CU,1
1983,ET,EG,1
1983,ET,FR,1
1983,ET,GB,1
1983,ET,SE,1
1983,ET,SI,1
1983,ET,US,1
1983,FI,FR,2
1983,FI,GB,1
1983,FI,IQ,1
1983,FI,SE,1
1983,FI,US,2
1983,FJ,GB,1
1983,FR,AR,1
1983,FR,BE,1
1983,FR,BF,2
1983,FR,BR,2
1983,FR,CA,1
1983,FR,CD,1
1983,FR,CH,1
1983,FR,CM,1
1983,FR,CO,2
1983,FR,DE,3
1983,FR,DZ,3
1983,FR,EG,1
1983,FR,ES,2
1983,FR,GB,8
1983,FR,GP,1
1983,FR,GR,4
1983,FR,HT,1
1983,FR,IE,1
1983,FR,IR,1
1983,FR,IT,2
1983,FR,JP,2
1983,FR,MA,6
1983,FR,MC,1
1983,FR,MG,1
1983,FR,ML,1
1983,FR,MX,5
1983,FR,NO,1
1983,FR,PT,4
1983,FR,SD,1
1983,FR,SE,2
1983,FR,SN,1
1983,FR,TN,3
1983,FR,TR,1
1983,FR,US,23
1983,GB,AR,2
1983,GB,AT,2
1983,GB,AU,23
1983,GB,BH,1
1983,GB,BR,3
1983,GB,BW,1
1983,GB,CA,19
1983,GB,CH,3
1983,GB,DE,8
1983,GB,DK,1
1983,GB,DZ,1
1983,GB,EG,1
1983,GB,ES,6
1983,GB,FR,2
1983,GB,GR,5
1983,GB,HK,1
1983,GB,IE,6
1983,GB,IL,2
1983,GB,IN,3
1983,GB,IQ,6
1983,GB,IR,1
1983,GB,IS,1
1983,GB,IT,9
1983,GB,JP,4
1983,GB,LK,1
1983,GB,MT,1
1983,GB,MX,4
1983,GB,MY,6
1983,GB,NG,3
1983,GB,NL,3
1983,GB,NO,3
1983,GB,NZ,6
1983,GB,PA,1
1983,GB,PE,1
1983,GB,PL,2
1983,GB,PS,1
1983,GB,PT,8
1983,GB,SD,1
1983,GB,SE,2
1983,GB,SG,3
1983,GB,SY,1
1983,GB,TR,7
1983,GB,TZ,1
1983,GB,US,87
1983,GB,VE,2
1983,GB,ZA,5
1983,GB,ZM,1
1983,GE,RU,3
1983,GH,GB,1
1983,GM,GB,1
1983,GN,BE,1
1983,GP,FR,1
1983,GR,BE,1
1983,GR,CA,2
1983,GR,DE,1
1983,GR,FR,5
1983,GR,GB,10
1983,GR,US,24
1983,GT,FR,1
1983,GT,MX,1
1983,GT,US,2
1983,GW,PT,1
1983,GW,SN,1
1983,HK,GB,1
1983,HK,US,3
1983,HR,CN,1
1983,HR,SI,1
1983,HU,AU,2
1983,HU,DE,2
1983,HU,EG,1
1983,HU,US,3
1983,ID,AU,1
1983,ID,FR,2
1983,ID,GB,2
1983,ID,NZ,2
1983,ID,TH,2
1983,ID,US,2
1983,IE,GB,10
1983,IE,NL,1
1983,IE,US,2
1983,IL,BE,1
1983,IL,CA,3
1983,IL,CH,1
1983,IL,DE,1
1983,IL,GB,1
1983,IL,IT,1
1983,IL,US,18
1983,IL,VE,1
1983,IN,AE,1
1983,IN,AU,3
1983,IN,BR,1
1983,IN,CA,5
1983,IN,CN,1
1983,IN,DE,3
1983,IN,FR,3
1983,IN,GB,7
1983,IN,IL,1
1983,IN,JM,1
1983,IN,LY,1
1983,IN,SA,1
1983,IN,SE,1
1983,IN,SG,1
1983,IN,US,40
1983,IN,ZW,1
1983,IQ,AU,1
1983,IQ,CZ,1
1983,IQ,GB,3
1983,IQ,PK,1
1983,IQ,US,2
1983,IR,GB,5
1983,IR,JP,1
1983,IR,TR,1
1983,IR,US,3
1983,IS,DK,2
1983,IS,SE,1
1983,IS,US,4
1983,IT,AT,1
1983,IT,BE,2
1983,IT,BR,1
1983,IT,CA,2
1983,IT,CH,5
1983,IT,DE,8
1983,IT,FR,3
1983,IT,GB,11
1983,IT,IE,1
1983,IT,IL,1
1983,IT,NL,1
1983,IT,PT,2
1983,IT,SE,2
1983,IT,TR,2
1983,IT,US,21
1983,IT,VA,1
1983,JM,BE,1
1983,JM,BS,1
1983,JM,GB,1
1983,JO,DE,1
1983,JO,IN,1
1983,JO,KW,1
1983,JO,OM,1
1983,JO,US,4
1983,JP,AU,1
1983,JP,BR,2
1983,JP,CA,1
1983,JP,CH,1
1983,JP,DE,3
1983,JP,ES,1
1983,JP,GB,1
1983,JP,KR,1
1983,JP,NC,1
1983,JP,PE,1
1983,JP,SY,1
1983,JP,US,21
1983,KE,GB,3
1983,KE,IN,1
1983,KE,US,2
1983,KG,CU,1
1983,KG,UZ,1
1983,KR,AU,1
1983,KR,DE,1
1983,KR,GB,2
1983,KR,TR,1
1983,KR,US,47
1983,KZ,RU,6
1983,LB,FR,4
1983,LB,US,1
1983,LK,AU,1
1983,LK,GB,4
1983,LK,OM,1
1983,LK,PT,1
1983,LK,SA,1
1983,LK,US,1
1983,LT,RU,6
1983,LV,RU,1
1983,LY,SA,1
1983,MA,CA,1
1983,MA,FR,4
1983,MA,US,2
1983,MD,RU,1
1983,MD,UA,1
1983,ME,HR,1
1983,ME,US,1
1983,MK,JP,1
1983,MM,US,1
1983,MT,BE,1
1983,MW,GB,2
1983,MX,BR,1
1983,MX,CA,1
1983,MX,CO,1
1983,MX,CR,1
1983,MX,DE,1
1983,MX,ES,2
1983,MX,FR,10
1983,MX,GB,5
1983,MX,JP,1
1983,MX,NL,1
1983,MX,PA,1
1983,MX,US,12
1983,MX,VE,1
1983,MY,AU,2
1983,MY,GB,8
1983,MY,JP,1
1983,MY,US,8
1983,MZ,CA,1
1983,MZ,PT,1
1983,NE,BW,1
1983,NG,GB,8
1983,NG,NL,1
1983,NG,US,5
1983,NI,CU,1
1983,NL,BE,2
1983,NL,CA,2
1983,NL,CH,2
1983,NL,DE,3
1983,NL,GB,1
