year,country,continent,centrality_score,rank
1995,UM,North America,7.2e-05,164.0
1995,VI,North America,0.000219,138.0
1995,SZ,Africa,7.2e-05,164.0
1996,EG,Africa,0.004049,41.0
1996,AE,Asia,0.001867,60.0
1996,ES,Europe,0.03529,5.0
1996,FJ,Oceania,0.00038,109.0
1996,GB,Europe,0.128703,2.0
1996,IN,Asia,0.009391,23.0
1996,JO,Asia,0.003738,45.0
1996,LB,Asia,0.001944,58.0
1996,PH,Asia,0.002051,54.0
1996,SA,Asia,0.00378,44.0
1996,SD,Africa,0.000659,91.0
1996,US,North America,0.194677,1.0
1996,DE,Europe,0.047558,4.0
1996,AF,Asia,0.000167,157.0
1996,AL,Europe,0.000183,151.0
1996,IR,Asia,0.006128,34.0
1996,AM,Asia,0.00032,121.0
1996,RU,Europe,0.004246,40.0
1996,SY,Asia,0.000398,108.0
1996,BR,South America,0.026269,8.0
1996,AO,Africa,0.000227,141.0
1996,CO,South America,0.008863,25.0
1996,AR,South America,0.003896,43.0
1996,CL,South America,0.0054,36.0
1996,CR,North America,0.00211,53.0
1996,CU,North America,0.001834,63.0
1996,EC,South America,0.001902,59.0
1996,FR,Europe,0.048343,3.0
1996,HN,North America,0.000376,111.0
1996,IT,Europe,0.020491,11.0
1996,JP,Asia,0.022937,9.0
1996,PY,South America,0.000294,124.0
1996,RO,Europe,0.002502,49.0
1996,UY,South America,0.000331,117.0
1996,AT,Europe,0.01006,22.0
1996,BG,Europe,0.000656,92.0
1996,CA,North America,0.030799,7.0
1996,CH,Europe,0.022892,10.0
1996,CN,Asia,0.008315,26.0
1996,CZ,Europe,0.002421,52.0
1996,FI,Europe,0.005202,37.0
1996,HR,Europe,0.001771,65.0
1996,KR,Asia,0.018197,14.0
1996,LI,Europe,7.5e-05,173.0
1996,LT,Europe,0.00108,74.0
1996,LV,Europe,0.000674,90.0
1996,MX,North America,0.012461,17.0
1996,NL,Europe,0.019349,12.0
1996,NO,Europe,0.006815,33.0
1996,NZ,Oceania,0.008934,24.0
1996,PL,Europe,0.00715,30.0
1996,SE,Europe,0.018224,13.0
1996,SI,Europe,0.001515,67.0
1996,SK,Europe,0.001314,70.0
1996,TH,Asia,0.004866,39.0
1996,TR,Asia,0.008167,27.0
1996,UG,Africa,0.00069,88.0
1996,AU,Oceania,0.034109,6.0
1996,BD,Asia,0.002013,56.0
1996,BE,Europe,0.014307,15.0
1996,BW,Africa,0.000739,86.0
1996,DK,Europe,0.010529,19.0
1996,ET,Africa,0.001071,75.0
1996,GR,Europe,0.010478,20.0
1996,HK,Asia,0.007134,31.0
1996,HU,Europe,0.003069,47.0
1996,ID,Asia,0.003989,42.0
1996,IQ,Asia,0.00082,82.0
1996,JM,North America,0.000472,106.0
1996,KH,Asia,0.000292,125.0
1996,LK,Asia,0.002448,51.0
1996,MK,Europe,0.000274,128.0
1996,MY,Asia,0.01062,18.0
1996,PG,Oceania,0.000601,96.0
1996,PK,Asia,0.002954,48.0
1996,PT,Europe,0.013911,16.0
1996,RS,Europe,0.001277,71.0
1996,SG,Asia,0.005859,35.0
1996,TW,Asia,0.010467,21.0
1996,VN,Asia,0.001065,76.0
1996,ZA,Africa,0.006998,32.0
1996,ZW,Africa,0.00184,62.0
1996,AW,North America,0.000219,142.0
1996,AX,Europe,0.000267,132.0
1996,IL,Asia,0.007671,29.0
1996,AZ,Asia,0.000364,112.0
1996,BA,Europe,0.000807,85.0
1996,BB,North America,0.000242,137.0
1996,PS,Asia,0.002048,55.0
1996,ZM,Africa,0.000505,104.0
1996,BF,Africa,0.000506,103.0
1996,BO,South America,0.001021,78.0
1996,CD,Africa,0.00018,153.0
1996,GE,Asia,0.000167,157.0
1996,MA,Africa,0.002457,50.0
1996,PE,South America,0.004953,38.0
1996,TN,Africa,0.001783,64.0
1996,TZ,Africa,0.00062,94.0
1996,UA,Europe,0.001852,61.0
1996,BJ,Africa,0.000264,135.0
1996,ML,Africa,7.5e-05,173.0
1996,BH,Asia,0.000607,95.0
1996,PA,North America,0.001003,79.0
1996,PR,North America,0.001957,57.0
1996,VE,South America,0.003196,46.0
1996,BT,Asia,0.00027,130.0
1996,KE,Africa,0.001123,72.0
1996,MW,Africa,0.000219,142.0
1996,BY,Europe,0.000341,115.0
1996,BZ,North America,0.000144,161.0
1996,CF,Africa,7.5e-05,173.0
1996,CI,Africa,0.000812,84.0
1996,IE,Europe,0.007933,28.0
1996,IS,Europe,0.001634,66.0
1996,LY,Africa,0.000546,100.0
1996,NG,Africa,0.001514,68.0
1996,SN,Africa,0.000278,127.0
1996,YT,Africa,7.5e-05,173.0
1996,CG,Africa,0.00019,150.0
1996,MQ,North America,7.5e-05,173.0
1996,NE,Africa,0.000326,119.0
1996,CK,Oceania,0.000219,142.0
1996,DO,North America,0.000321,120.0
1996,CM,Africa,0.000557,98.0
1996,MO,Asia,0.000523,102.0
1996,QA,Asia,0.000551,99.0
1996,SL,Africa,9.4e-05,170.0
1996,GM,Africa,0.000341,115.0
1996,SV,North America,0.000477,105.0
1996,NI,North America,0.000626,93.0
1996,CW,North America,7.5e-05,173.0
1996,MZ,Africa,0.00038,109.0
1996,CV,Africa,0.000118,166.0
1996,CY,Europe,0.001031,77.0
1996,GH,Africa,0.000816,83.0
1996,NP,Asia,0.001089,73.0
1996,UZ,Asia,0.000302,123.0
1996,DM,North America,0.0002,147.0
1996,DZ,Africa,0.000692,87.0
1996,GT,North America,0.000361,114.0
1996,EE,Europe,0.000308,122.0
1996,ER,Africa,0.000178,154.0
1996,FO,Europe,0.000238,139.0
1996,GA,Africa,0.00017,155.0
1996,GF,South America,7.5e-05,173.0
1996,GP,North America,0.000265,133.0
1996,KZ,Asia,0.000443,107.0
1996,MD,Europe,0.000166,159.0
1996,MG,Africa,7.5e-05,173.0
1996,MR,Africa,7.5e-05,173.0
1996,MU,Africa,0.00089,81.0
1996,RE,Africa,7.5e-05,173.0
1996,BN,Asia,7.5e-05,173.0
1996,GY,South America,7.5e-05,173.0
1996,KW,Asia,0.001359,69.0
1996,MM,Asia,0.000127,164.0
1996,MT,Europe,0.000527,101.0
1996,OM,Asia,0.000904,80.0
1996,SZ,Africa,0.000181,152.0
1996,TT,North America,0.000584,97.0
1996,GD,North America,0.000153,160.0
1996,GQ,Africa,9.3e-05,172.0
1996,GU,Oceania,0.0002,147.0
1996,YE,Asia,0.000273,129.0
1996,LU,Europe,0.000676,89.0
1996,VA,Europe,0.000262,136.0
1996,MN,Asia,9.9e-05,169.0
1996,KG,Asia,0.00024,138.0
1996,KN,North America,0.000327,118.0
1996,LA,Asia,9.4e-05,170.0
1996,LS,Africa,0.00012,165.0
1996,ME,Europe,0.00029,126.0
1996,MS,North America,0.000219,142.0
1996,SB,Oceania,7.5e-05,173.0
1996,NC,Oceania,0.00017,155.0
1996,SR,South America,7.5e-05,173.0
1996,SO,Africa,7.5e-05,173.0
1996,TV,Oceania,7.5e-05,173.0
1996,MC,Europe,7.5e-05,173.0
1996,TJ,Asia,0.000219,142.0
1996,RW,Africa,0.000364,112.0
1996,SM,Europe,0.000137,162.0
1996,SS,Africa,0.000113,167.0
1996,TD,Africa,0.000132,163.0
1996,TG,Africa,0.000265,133.0
1996,TM,Asia,7.5e-05,173.0
1996,UM,North America,0.0002,147.0
1996,TC,North America,7.5e-05,173.0
1996,VI,North America,7.5e-05,173.0
1996,VG,North America,0.000268,131.0
1996,WS,Oceania,0.000236,140.0
1996,XK,Other,0.000105,168.0
1997,ES,Europe,0.038075,5.0
1997,AD,Europe,0.000284,124.0
1997,AU,Oceania,0.032767,7.0
1997,AE,Asia,0.002041,52.0
1997,CA,North America,0.034916,6.0
1997,DZ,Africa,0.000628,97.0
1997,EG,Africa,0.005788,35.0
1997,GR,Europe,0.008692,24.0
1997,HU,Europe,0.002808,46.0
1997,IN,Asia,0.006571,33.0
1997,JO,Asia,0.003768,45.0
1997,KW,Asia,0.000746,88.0
1997,RU,Europe,0.004059,44.0
1997,SD,Africa,0.00081,84.0
1997,SY,Asia,0.000529,103.0
1997,TR,Asia,0.008813,22.0
1997,US,North America,0.19797,1.0
1997,ZA,Africa,0.007598,28.0
1997,AF,Asia,0.000411,111.0
1997,GB,Europe,0.132427,2.0
1997,PK,Asia,0.001368,62.0
1997,AM,Asia,9.7e-05,178.0
1997,BG,Europe,0.000894,77.0
1997,AO,Africa,0.000201,146.0
1997,BY,Europe,0.00019,151.0
1997,PT,Europe,0.015046,15.0
1997,AT,Europe,0.007419,29.0
1997,AR,South America,0.004177,42.0
1997,BR,South America,0.027241,8.0
1997,CL,South America,0.005276,37.0
1997,CO,South America,0.007844,26.0
1997,CU,North America,0.002494,50.0
1997,FR,Europe,0.043929,4.0
1997,IT,Europe,0.021325,11.0
1997,MX,North America,0.013799,16.0
1997,NL,Europe,0.020139,12.0
1997,PE,South America,0.004169,43.0
1997,UY,South America,0.00088,78.0
1997,BA,Europe,0.000812,83.0
1997,BD,Asia,0.001433,61.0
1997,CH,Europe,0.021663,10.0
1997,CZ,Europe,0.002653,48.0
1997,DE,Europe,0.05125,3.0
1997,HR,Europe,0.000685,92.0
1997,ID,Asia,0.004284,41.0
1997,IL,Asia,0.007372,30.0
1997,IS,Europe,0.001155,65.0
1997,JP,Asia,0.024415,9.0
1997,KE,Africa,0.000607,99.0
1997,LV,Europe,0.000634,95.0
1997,NP,Asia,0.000435,109.0
1997,PL,Europe,0.005781,36.0
1997,RS,Europe,0.001523,60.0
1997,UA,Europe,0.001922,54.0
1997,VN,Asia,0.00077,86.0
1997,XK,Other,0.000102,177.0
1997,BW,Africa,0.000841,80.0
1997,CN,Asia,0.008775,23.0
1997,FI,Europe,0.005234,38.0
1997,HK,Asia,0.005921,34.0
1997,IE,Europe,0.010134,20.0
1997,IR,Asia,0.007319,31.0
1997,KH,Asia,0.000349,114.0
1997,KR,Asia,0.015954,14.0
1997,LB,Asia,0.002307,51.0
1997,LK,Asia,0.00105,66.0
1997,MK,Europe,0.000327,115.0
1997,MY,Asia,0.013077,17.0
1997,NC,Oceania,7.9e-05,180.0
1997,NO,Europe,0.007208,32.0
1997,NZ,Oceania,0.008989,21.0
1997,PG,Oceania,0.000211,137.0
1997,PH,Asia,0.001258,64.0
1997,RO,Europe,0.00204,53.0
1997,SE,Europe,0.016382,13.0
1997,SG,Asia,0.007796,27.0
1997,SI,Europe,0.000441,107.0
1997,TH,Asia,0.004448,40.0
1997,TW,Asia,0.010426,19.0
1997,VE,South America,0.0025,49.0
1997,AZ,Asia,0.000252,130.0
1997,BE,Europe,0.011238,18.0
1997,BF,Africa,0.000175,156.0
1997,BO,South America,0.000817,82.0
1997,CD,Africa,0.000465,105.0
1997,CM,Africa,0.000259,128.0
1997,DK,Europe,0.008624,25.0
1997,EC,South America,0.001287,63.0
1997,LU,Europe,0.001034,68.0
1997,MA,Africa,0.000757,87.0
1997,SR,South America,0.000299,119.0
1997,TZ,Africa,0.000627,98.0
1997,UZ,Asia,0.000172,158.0
1997,BS,North America,7.9e-05,180.0
1997,BH,Asia,0.000193,148.0
1997,SL,Africa,7.9e-05,180.0
1997,BI,Africa,0.000105,175.0
1997,BN,Asia,0.000803,85.0
1997,YE,Asia,0.000847,79.0
1997,CV,Africa,0.000234,134.0
1997,JM,North America,0.000672,93.0
1997,ZW,Africa,0.000722,90.0
1997,SZ,Africa,0.000124,172.0
1997,ZM,Africa,0.000663,94.0
1997,KZ,Asia,0.000276,126.0
1997,CR,North America,0.001763,57.0
1997,DO,North America,0.000203,140.0
1997,LY,Africa,0.000953,73.0
1997,QA,Asia,0.001012,71.0
1997,SA,Asia,0.004499,39.0
1997,TN,Africa,0.001848,55.0
1997,CF,Africa,0.000315,118.0
1997,BT,Asia,7.9e-05,180.0
1997,ET,Africa,0.001001,72.0
1997,GH,Africa,0.000694,91.0
1997,LI,Europe,7.9e-05,180.0
1997,MM,Asia,0.000176,155.0
1997,SK,Europe,0.000921,75.0
1997,SN,Africa,0.000533,102.0
1997,CI,Africa,0.000191,150.0
1997,NG,Africa,0.000929,74.0
1997,GT,North America,0.000437,108.0
1997,NI,North America,0.000457,106.0
1997,PY,South America,0.000556,101.0
1997,PR,North America,0.001711,58.0
1997,HN,North America,0.000731,89.0
1997,PA,North America,0.001566,59.0
1997,CW,North America,0.000195,147.0
1997,CY,Europe,0.001797,56.0
1997,MN,Asia,0.000166,159.0
1997,AL,Europe,7.9e-05,180.0
1997,EE,Europe,0.000631,96.0
1997,GE,Asia,0.000205,139.0
1997,HT,North America,7.9e-05,180.0
1997,LT,Europe,0.00083,81.0
1997,MW,Africa,0.001024,69.0
1997,GQ,Africa,0.000203,140.0
1997,DJ,Africa,0.000372,112.0
1997,MG,Africa,0.000186,152.0
1997,DM,North America,0.000244,133.0
1997,BJ,Africa,7.9e-05,180.0
1997,IQ,Asia,0.000471,104.0
1997,ER,Africa,0.000174,157.0
1997,SM,Europe,0.000161,166.0
1997,SV,North America,0.00029,122.0
1997,MZ,Africa,0.00043,110.0
1997,AS,Oceania,7.9e-05,180.0
1997,FJ,Oceania,0.000281,125.0
1997,GA,Africa,0.000247,131.0
1997,GP,North America,7.9e-05,180.0
1997,MD,Europe,0.000297,120.0
1997,ML,Africa,0.000166,159.0
1997,NE,Africa,0.000163,161.0
1997,PF,Oceania,0.000247,131.0
1997,TG,Africa,7.9e-05,180.0
1997,AW,North America,7.9e-05,180.0
1997,GM,Africa,7.9e-05,180.0
1997,MT,Europe,0.000563,100.0
1997,MU,Africa,0.000295,121.0
1997,OM,Asia,0.001036,67.0
1997,PS,Asia,0.002657,47.0
1997,RW,Africa,0.000193,148.0
1997,TT,North America,0.001013,70.0
1997,UG,Africa,0.000902,76.0
1997,GD,North America,0.000286,123.0
1997,GF,South America,0.000222,135.0
1997,GG,Europe,0.000211,137.0
1997,GN,Africa,0.000126,170.0
1997,MO,Asia,0.000324,117.0
1997,KG,Asia,0.000112,174.0
1997,VA,Europe,0.000161,166.0
1997,KM,Africa,0.000116,173.0
1997,KN,North America,0.000162,164.0
1997,KY,North America,0.000162,164.0
1997,LA,Asia,0.000354,113.0
1997,LS,Africa,0.000179,154.0
1997,MC,Europe,9.7e-05,178.0
1997,ME,Europe,0.000253,129.0
1997,MP,Oceania,0.000203,140.0
1997,HM,Oceania,7.9e-05,180.0
1997,PN,Oceania,0.000141,169.0
1997,RE,Africa,0.000163,161.0
1997,TJ,Asia,0.000183,153.0
1997,TM,Asia,7.9e-05,180.0
1997,SJ,Europe,0.000267,127.0
1997,MR,Africa,7.9e-05,180.0
1997,SX,North America,0.000327,115.0
1997,TD,Africa,0.000143,168.0
1997,TL,Asia,0.000104,176.0
1997,BB,North America,7.9e-05,180.0
1997,UM,North America,0.000203,140.0
1997,WS,Oceania,0.000222,135.0
1997,VC,North America,0.000203,140.0
1997,VG,North America,0.000125,171.0
1997,VI,North America,0.000203,140.0
1997,VU,Oceania,0.000163,161.0
1998,AU,Oceania,0.029805,7.0
1998,AE,Asia,0.004442,38.0
1998,CA,North America,0.034071,6.0
1998,CN,Asia,0.009267,23.0
1998,DZ,Africa,0.00042,110.0
1998,EG,Africa,0.003932,41.0
1998,GB,Europe,0.12925,2.0
1998,IN,Asia,0.008905,24.0
1998,JO,Asia,0.003608,45.0
1998,JP,Asia,0.024647,10.0
1998,LB,Asia,0.001669,61.0
1998,QA,Asia,0.00093,71.0
1998,SD,Africa,0.000482,99.0
1998,TR,Asia,0.009439,21.0
1998,US,North America,0.194159,1.0
1998,ZA,Africa,0.007687,29.0
1998,BR,South America,0.026387,8.0
1998,AF,Asia,0.000265,133.0
1998,FR,Europe,0.051373,3.0
1998,AL,Europe,0.000386,114.0
1998,IL,Asia,0.006986,32.0
1998,RS,Europe,0.00051,96.0
1998,XK,Other,0.000113,171.0
1998,NL,Europe,0.022108,11.0
1998,AM,Asia,0.000258,136.0
1998,RU,Europe,0.004054,40.0
1998,SY,Asia,0.000367,117.0
1998,DK,Europe,0.006893,33.0
1998,AO,Africa,0.000415,112.0
1998,PT,Europe,0.015093,15.0
1998,AR,South America,0.003901,42.0
1998,CH,Europe,0.01894,12.0
1998,CO,South America,0.007879,25.0
1998,CU,North America,0.002025,56.0
1998,DE,Europe,0.04763,4.0
1998,EC,South America,0.001983,57.0
1998,ES,Europe,0.04035,5.0
1998,PE,South America,0.005754,35.0
1998,PY,South America,0.000258,136.0
1998,SE,Europe,0.016998,13.0
1998,UY,South America,0.00049,97.0
1998,VA,Europe,0.000229,141.0
1998,VE,South America,0.003103,47.0
1998,FJ,Oceania,7.8e-05,181.0
1998,AS,Oceania,9.3e-05,180.0
1998,AT,Europe,0.007731,28.0
1998,BA,Europe,0.000658,90.0
1998,BG,Europe,0.000718,87.0
1998,GE,Asia,0.000194,146.0
1998,GR,Europe,0.010817,19.0
1998,HR,Europe,0.000903,74.0
1998,HU,Europe,0.002823,48.0
1998,ID,Asia,0.003702,44.0
1998,IE,Europe,0.00935,22.0
1998,IT,Europe,0.025414,9.0
1998,KE,Africa,0.002344,51.0
1998,NO,Europe,0.007845,26.0
1998,NP,Asia,0.000838,78.0
1998,NZ,Oceania,0.007639,30.0
1998,SK,Europe,0.001046,70.0
1998,TH,Asia,0.003886,43.0
1998,TW,Asia,0.010611,20.0
1998,UA,Europe,0.002303,52.0
1998,ZM,Africa,0.000429,109.0
1998,ZW,Africa,0.001532,62.0
1998,BD,Asia,0.001798,58.0
1998,BE,Europe,0.011161,18.0
1998,BW,Africa,0.000809,82.0
1998,CL,South America,0.007276,31.0
1998,CY,Europe,0.002168,55.0
1998,HK,Asia,0.005277,36.0
1998,KR,Asia,0.012891,17.0
1998,LK,Asia,0.001049,69.0
1998,MO,Asia,0.000153,161.0
1998,MY,Asia,0.013712,16.0
1998,PG,Oceania,0.000311,125.0
1998,PK,Asia,0.001728,60.0
1998,PL,Europe,0.00467,37.0
1998,RO,Europe,0.002221,54.0
1998,SA,Asia,0.003231,46.0
1998,SG,Asia,0.007813,27.0
1998,TZ,Africa,0.001076,68.0
1998,VN,Asia,0.000841,77.0
1998,AX,Europe,0.000183,155.0
1998,MZ,Africa,0.00081,81.0
1998,AZ,Asia,0.00044,104.0
1998,IR,Asia,0.00606,34.0
1998,TJ,Asia,0.000111,172.0
1998,BB,North America,0.000304,126.0
1998,BF,Africa,0.00019,152.0
1998,BJ,Africa,0.000141,164.0
1998,BO,South America,0.000356,120.0
1998,CD,Africa,7.8e-05,181.0
1998,CM,Africa,0.000434,107.0
1998,FI,Europe,0.004436,39.0
1998,HT,North America,0.000163,156.0
1998,KI,Oceania,7.8e-05,181.0
1998,LU,Europe,0.000484,98.0
1998,MD,Europe,0.00032,124.0
1998,ML,Africa,0.000151,163.0
1998,TN,Africa,0.001479,63.0
1998,SI,Europe,0.000923,72.0
1998,BH,Asia,0.000444,103.0
1998,BN,Asia,0.000789,83.0
1998,BY,Europe,0.000263,134.0
1998,GN,Africa,0.000162,158.0
1998,HN,North America,0.000439,105.0
1998,JM,North America,0.00013,167.0
1998,MX,North America,0.015697,14.0
1998,NG,Africa,0.000851,76.0
1998,PA,North America,0.001094,67.0
1998,SV,North America,0.000369,116.0
1998,BT,Asia,0.000273,131.0
1998,CZ,Europe,0.002287,53.0
1998,DO,North America,0.000334,122.0
1998,IQ,Asia,0.000557,94.0
1998,IS,Europe,0.002727,49.0
1998,MA,Africa,0.000922,73.0
1998,MT,Europe,0.000534,95.0
1998,MW,Africa,0.000365,118.0
1998,WS,Oceania,0.0002,145.0
1998,CI,Africa,0.00047,100.0
1998,ET,Africa,0.000758,84.0
1998,LT,Europe,0.001369,65.0
1998,UG,Africa,0.000565,92.0
1998,UZ,Asia,0.000214,142.0
1998,TG,Africa,0.000105,175.0
1998,BV,Oceania,7.8e-05,181.0
1998,CR,North America,0.00144,64.0
1998,GT,North America,0.000723,85.0
1998,PH,Asia,0.002498,50.0
1998,CV,Africa,0.000301,128.0
1998,CW,North America,0.00014,165.0
1998,KZ,Asia,0.000412,113.0
1998,NI,North America,0.000567,91.0
1998,OM,Asia,0.000816,80.0
1998,PS,Asia,0.001109,66.0
1998,TM,Asia,7.8e-05,181.0
1998,DM,North America,0.000191,147.0
1998,EE,Europe,0.000565,92.0
1998,LY,Africa,0.000664,89.0
1998,ER,Africa,0.000298,129.0
1998,GQ,Africa,7.8e-05,181.0
1998,KH,Asia,0.000131,166.0
1998,PR,North America,0.000818,79.0
1998,GH,Africa,0.000719,86.0
1998,FK,South America,9.4e-05,177.0
1998,FM,Oceania,0.000189,153.0
1998,FO,Europe,0.000291,130.0
1998,GP,North America,0.000163,156.0
1998,MG,Africa,0.000329,123.0
1998,NC,Oceania,0.00036,119.0
1998,NE,Africa,0.000153,161.0
1998,RE,Africa,0.000249,138.0
1998,VU,Oceania,0.000129,169.0
1998,GA,Africa,0.000335,121.0
1998,KW,Asia,0.001782,59.0
1998,SZ,Africa,0.00043,108.0
1998,TT,North America,0.000262,135.0
1998,GD,North America,0.000417,111.0
1998,BS,North America,7.8e-05,181.0
1998,GU,Oceania,0.000456,101.0
1998,TL,Asia,7.8e-05,181.0
1998,LV,Europe,0.000879,75.0
1998,MN,Asia,9.4e-05,177.0
1998,YE,Asia,0.000381,115.0
1998,BQ,North America,7.8e-05,181.0
1998,SM,Europe,7.8e-05,181.0
1998,PF,Oceania,0.000249,138.0
1998,LR,Africa,0.000105,175.0
1998,SN,Africa,0.000453,102.0
1998,KG,Asia,0.000213,143.0
1998,KY,North America,0.000191,147.0
1998,LA,Asia,0.000121,170.0
1998,LI,Europe,0.000236,140.0
1998,LS,Africa,0.00011,173.0
1998,MC,Europe,0.000437,106.0
1998,ME,Europe,0.00013,167.0
1998,MH,Oceania,0.000191,147.0
1998,MK,Europe,9.4e-05,177.0
1998,MM,Asia,0.000209,144.0
1998,MR,Africa,0.00016,159.0
1998,MU,Africa,0.000718,87.0
1998,MV,Asia,0.000189,153.0
1998,SL,Africa,0.000272,132.0
1998,SJ,Europe,7.8e-05,181.0
1998,GW,Africa,7.8e-05,181.0
1998,SR,South America,0.000109,174.0
1998,MQ,North America,7.8e-05,181.0
1998,BI,Africa,7.8e-05,181.0
1998,KN,North America,7.8e-05,181.0
1998,VI,North America,0.000191,147.0
1998,VC,North America,0.000154,160.0
1998,VG,North America,0.000304,126.0
1998,WF,Oceania,0.000191,147.0
1999,ES,Europe,0.039258,5.0
1999,AD,Europe,0.000239,136.0
1999,FR,Europe,0.046309,4.0
1999,EG,Africa,0.00488,37.0
1999,AE,Asia,0.004221,39.0
1999,FI,Europe,0.005841,32.0
1999,GB,Europe,0.125073,2.0
1999,IN,Asia,0.009474,22.0
1999,JO,Asia,0.003934,41.0
1999,LB,Asia,0.001338,65.0
1999,LY,Africa,0.000359,112.0
1999,NG,Africa,0.001655,56.0
1999,NL,Europe,0.021151,11.0
1999,OM,Asia,0.000726,84.0
1999,PK,Asia,0.001585,58.0
1999,QA,Asia,0.000859,82.0
1999,SD,Africa,0.001261,68.0
1999,SY,Asia,0.000709,86.0
1999,TZ,Africa,0.001069,76.0
1999,US,North America,0.204982,1.0
1999,VE,South America,0.002098,50.0
1999,BR,South America,0.021131,12.0
1999,AF,Asia,0.000143,171.0
1999,RU,Europe,0.003388,46.0
1999,BB,North America,0.000305,118.0
1999,AG,North America,0.000139,174.0
1999,BA,Europe,0.000579,92.0
1999,AL,Europe,0.000284,127.0
1999,IT,Europe,0.025572,8.0
1999,PE,South America,0.004553,38.0
1999,TR,Asia,0.008135,28.0
1999,AM,Asia,0.000165,165.0
1999,CU,North America,0.00147,59.0
1999,AO,Africa,0.000379,111.0
1999,ID,Asia,0.003649,44.0
1999,PT,Europe,0.015649,15.0
1999,AU,Oceania,0.031557,7.0
1999,AR,South America,0.003908,42.0
1999,BO,South America,0.001196,71.0
1999,CA,North America,0.036673,6.0
1999,CL,South America,0.005351,34.0
1999,CO,South America,0.009045,24.0
1999,CR,North America,0.002106,49.0
1999,DE,Europe,0.050798,3.0
1999,IL,Asia,0.006089,30.0
1999,LU,Europe,0.001266,67.0
1999,NI,North America,0.000493,100.0
1999,PY,South America,0.000513,98.0
1999,UY,South America,0.000989,78.0
1999,AS,Oceania,0.000106,183.0
1999,AT,Europe,0.007961,29.0
1999,BE,Europe,0.01227,16.0
1999,BG,Europe,0.000398,106.0
1999,CH,Europe,0.02249,10.0
1999,CN,Asia,0.01002,21.0
1999,CZ,Europe,0.001956,52.0
1999,ET,Africa,0.001331,66.0
1999,HR,Europe,0.000793,83.0
1999,HU,Europe,0.002849,47.0
1999,JP,Asia,0.024898,9.0
1999,LT,Europe,0.000614,90.0
1999,PL,Europe,0.005208,36.0
1999,RO,Europe,0.001191,72.0
1999,RS,Europe,0.001032,77.0
1999,SE,Europe,0.016016,14.0
1999,SK,Europe,0.000512,99.0
1999,TH,Asia,0.00379,43.0
1999,UA,Europe,0.001674,54.0
1999,BD,Asia,0.001443,61.0
1999,BN,Asia,0.000291,122.0
1999,DK,Europe,0.008804,25.0
1999,GR,Europe,0.010787,20.0
1999,HK,Asia,0.003636,45.0
1999,HN,North America,0.000192,149.0
1999,IE,Europe,0.009098,23.0
1999,KE,Africa,0.001901,53.0
1999,KH,Asia,0.000617,89.0
1999,KR,Asia,0.012044,18.0
1999,LK,Asia,0.001179,74.0
1999,MM,Asia,0.000263,131.0
1999,MX,North America,0.016076,13.0
1999,MY,Asia,0.012238,17.0
1999,MZ,Africa,0.000453,102.0
1999,NO,Europe,0.006077,31.0
1999,NP,Asia,0.000516,96.0
1999,NZ,Oceania,0.008559,26.0
1999,PG,Oceania,0.000224,141.0
1999,PH,Asia,0.001974,51.0
1999,SC,Africa,7.8e-05,187.0
1999,SG,Asia,0.008217,27.0
1999,SI,Europe,0.000184,159.0
1999,UZ,Asia,0.000236,137.0
1999,VN,Asia,0.001469,60.0
1999,ZA,Africa,0.005727,33.0
1999,ZM,Africa,0.000522,95.0
1999,AW,North America,0.000186,156.0
1999,AZ,Asia,0.000233,139.0
1999,ME,Europe,0.000125,180.0
1999,MK,Europe,0.000347,114.0
1999,TT,North America,0.000291,122.0
1999,SA,Asia,0.004065,40.0
1999,BF,Africa,0.000343,115.0
1999,CD,Africa,0.00019,155.0
1999,CM,Africa,0.000285,126.0
1999,EC,South America,0.00227,48.0
1999,GH,Africa,0.001098,75.0
1999,MA,Africa,0.000914,81.0
1999,PA,North America,0.000957,79.0
1999,PS,Asia,0.001359,63.0
1999,YE,Asia,0.000392,107.0
1999,GA,Africa,0.000186,156.0
1999,TG,Africa,7.8e-05,187.0
1999,BH,Asia,0.000319,116.0
1999,BJ,Africa,0.000319,116.0
1999,BM,North America,0.000186,156.0
1999,BV,Oceania,0.00013,176.0
1999,CV,Africa,7.8e-05,187.0
1999,DO,North America,0.000492,101.0
1999,TC,North America,0.000168,162.0
1999,BS,North America,0.000358,113.0
1999,BT,Asia,0.000287,125.0
1999,BW,Africa,0.00118,73.0
1999,LS,Africa,0.000259,134.0
1999,MW,Africa,0.000719,85.0
1999,BY,Europe,0.000141,173.0
1999,GE,Asia,0.000296,120.0
1999,IR,Asia,0.005233,35.0
1999,IS,Europe,0.001348,64.0
1999,KW,Asia,0.00123,69.0
1999,MU,Africa,0.000296,120.0
1999,TN,Africa,0.001371,62.0
1999,TW,Asia,0.011283,19.0
1999,CF,Africa,0.000168,162.0
1999,EE,Europe,0.000429,104.0
1999,SN,Africa,0.000265,130.0
1999,ZW,Africa,0.000673,88.0
1999,CI,Africa,0.000524,94.0
1999,KZ,Asia,0.000414,105.0
1999,GT,North America,0.000386,109.0
1999,SV,North America,0.000219,142.0
1999,SL,Africa,0.000214,144.0
1999,BI,Africa,7.8e-05,187.0
1999,IQ,Asia,0.000951,80.0
1999,UG,Africa,0.001228,70.0
1999,CG,Africa,7.8e-05,187.0
