time_window,from_country,to_country,weight,degree,strength,p,alpha,significant
2016-2020,US,CL,426,79,4184,0.1018164435946462,0.0002303975160657,1
2016-2020,VE,CL,295,79,4184,0.0705066921606118,0.0033358679321848,1
2016-2020,DE,CM,22,72,368,0.0597826086956521,0.0125663134515416,1
2016-2020,FR,CM,45,72,368,0.1222826086956521,9.510075388231806e-05,1
2016-2020,NG,CM,27,72,368,0.0733695652173913,0.0044705996795122,1
2016-2020,US,CM,21,72,368,0.0570652173913043,0.015424020164531,1
2016-2020,ZA,CM,24,72,368,0.0652173913043478,0.0083263429860315,1
2016-2020,AU,CN,1121,170,25359,0.0442052131393193,0.0004804266692643,1
2016-2020,CA,CN,785,170,25359,0.0309554793170077,0.0049214197863358,1
2016-2020,DE,CN,1080,170,25359,0.0425884301431444,0.0006392569663145,1
2016-2020,FR,CN,649,170,25359,0.0255924918175006,0.0125073432416259,1
2016-2020,GB,CN,2234,170,25359,0.0880949564257265,1.704062007946157e-07,1
2016-2020,HK,CN,1378,170,25359,0.0543396821641231,7.929447903855789e-05,1
2016-2020,IN,CN,574,170,25359,0.0226349619464489,0.0208736848994313,1
2016-2020,JP,CN,989,170,25359,0.0389999605662683,0.0012029720242521,1
2016-2020,PK,CN,1699,170,25359,0.0669979100122244,8.13134157268642e-06,1
2016-2020,SG,CN,928,170,25359,0.036594502937813,0.001835444605833,1
2016-2020,US,CN,6557,170,25359,0.2585669781931464,1.1019331950876071e-22,1
2016-2020,AR,CO,387,103,7081,0.0546532975568422,0.0032381248594136,1
2016-2020,BR,CO,695,103,7081,0.0981499788165513,2.6527762537067203e-05,1
2016-2020,CL,CO,244,103,7081,0.0344584098291201,0.0279666548340599,1
2016-2020,ES,CO,1654,103,7081,0.2335828272842818,1.642302574395153e-12,1
2016-2020,FR,CO,206,103,7081,0.029091936167208,0.0492228808366491,1
2016-2020,GB,CO,207,103,7081,0.0292331591583109,0.0484979306633762,1
2016-2020,MX,CO,810,103,7081,0.1143906227933907,4.156282433213243e-06,1
2016-2020,US,CO,748,103,7081,0.1056347973450077,1.1337548328667909e-05,1
2016-2020,VE,CO,431,103,7081,0.0608671091653721,0.0016525674465894,1
2016-2020,BR,CR,42,57,655,0.0641221374045801,0.0244497134456006,1
2016-2020,CO,CR,97,57,655,0.1480916030534351,0.000126474316476,1
2016-2020,ES,CR,81,57,655,0.1236641221374045,0.0006159609423737,1
2016-2020,PE,CR,36,57,655,0.0549618320610687,0.0421855334802752,1
2016-2020,US,CR,83,57,655,0.1267175572519084,0.0005065995653836,1
2016-2020,AO,CU,34,62,506,0.067193675889328,0.01436416514101,1
2016-2020,BR,CU,39,62,506,0.0770750988142292,0.0075015012730387,1
2016-2020,CO,CU,39,62,506,0.0770750988142292,0.0075015012730387,1
2016-2020,EC,CU,87,62,506,0.1719367588932806,1.0043240756374005e-05,1
2016-2020,ES,CU,40,62,506,0.0790513833992094,0.0065820229290292,1
2016-2020,MX,CU,35,62,506,0.0691699604743083,0.0126210011885413,1
2016-2020,VE,CU,40,62,506,0.0790513833992094,0.0065820229290292,1
2016-2020,BR,CV,18,20,105,0.1714285714285714,0.0280717260788412,1
2016-2020,PT,CV,52,20,105,0.4952380952380952,2.2837304369139275e-06,1
2016-2020,US,CW,7,19,38,0.1842105263157894,0.0256097742342062,1
2016-2020,VE,CW,7,19,38,0.1842105263157894,0.0256097742342062,1
2016-2020,GB,CY,275,87,1308,0.2102446483180428,1.5288387002532795e-09,1
2016-2020,GR,CY,216,87,1308,0.1651376146788991,1.815017917739856e-07,1
2016-2020,NG,CY,81,87,1308,0.0619266055045871,0.0040960609608486,1
2016-2020,TR,CY,191,87,1308,0.1460244648318042,1.2714723052020684e-06,1
2016-2020,US,CY,58,87,1308,0.0443425076452599,0.0202299652006656,1
2016-2020,AT,CZ,81,115,3013,0.0268835048124792,0.0447498011382766,1
2016-2020,DE,CZ,209,115,3013,0.0693660803186193,0.0002759256338175,1
2016-2020,ES,CZ,136,115,3013,0.0451377364752738,0.0051670569080971,1
2016-2020,FR,CZ,153,115,3013,0.050779953534683,0.0026292190236583,1
2016-2020,GB,CZ,214,115,3013,0.0710255559243279,0.000225127948791,1
2016-2020,IN,CZ,173,115,3013,0.0574178559575174,0.0011813803817582,1
2016-2020,IT,CZ,128,115,3013,0.04248257550614,0.0070912399863107,1
2016-2020,PL,CZ,120,115,3013,0.0398274145370063,0.0097234508910465,1
2016-2020,RU,CZ,83,115,3013,0.0275472950547626,0.0414007024216838,1
2016-2020,SK,CZ,189,115,3013,0.0627281778957849,0.0006204030447474,1
2016-2020,US,CZ,155,115,3013,0.0514437437769664,0.0024276863536635,1
2016-2020,AT,DE,909,162,27760,0.0327449567723342,0.0047000388697768,1
2016-2020,BR,DE,900,162,27760,0.0324207492795389,0.0049605975510213,1
2016-2020,CH,DE,1186,162,27760,0.0427233429394812,0.000885181829863,1
2016-2020,CN,DE,1725,162,27760,0.0621397694524495,3.2676637242530604e-05,1
2016-2020,ES,DE,1228,162,27760,0.044236311239193,0.0006861748906979,1
2016-2020,FR,DE,1279,162,27760,0.0460734870317002,0.0005033870553094,1
2016-2020,GB,DE,2630,162,27760,0.0947406340057636,1.097633406611142e-07,1
2016-2020,IN,DE,1409,162,27760,0.0507564841498559,0.0002279291725776,1
2016-2020,IT,DE,1392,162,27760,0.0501440922190201,0.0002528682166478,1
2016-2020,NL,DE,1100,162,27760,0.0396253602305475,0.0014891896545502,1
2016-2020,SE,DE,532,162,27760,0.0191642651296829,0.0443609771721007,1
2016-2020,TR,DE,689,162,27760,0.0248198847262247,0.0174847235298061,1
2016-2020,US,DE,2732,162,27760,0.0984149855907781,5.7026433106188636e-08,1
2016-2020,BR,DK,146,120,5517,0.026463657785028,0.0411062672747,1
2016-2020,CH,DK,143,120,5517,0.0259198839949247,0.0439305558696693,1
2016-2020,CN,DK,412,120,5517,0.0746782671741888,9.74627661862822e-05,1
2016-2020,DE,DK,502,120,5517,0.0909914808772883,1.1737793219780358e-05,1
2016-2020,ES,DK,315,120,5517,0.0570962479608482,0.0009154113742346,1
2016-2020,FR,DK,180,120,5517,0.032626427406199,0.0193068775717786,1
2016-2020,GB,DK,576,120,5517,0.1044045676998368,2.001301504553533e-06,1
2016-2020,IT,DK,280,120,5517,0.0507522204096429,0.0020331583446953,1
2016-2020,NL,DK,189,120,5517,0.0342577487765089,0.0157937999338403,1
2016-2020,SE,DK,364,120,5517,0.0659778865325357,0.0002968259468886,1
2016-2020,US,DK,510,120,5517,0.0924415443175638,9.70684926192792e-06,1
2016-2020,ES,DO,163,39,461,0.3535791757049891,6.303516153344001e-08,1
2016-2020,US,DO,66,39,461,0.1431670281995661,0.0028187364336236,1
2016-2020,VE,DO,41,39,461,0.088937093275488,0.0290293873461592,1
2016-2020,CN,DZ,16,57,247,0.0647773279352226,0.023509397081647,1
2016-2020,FR,DZ,71,57,247,0.2874493927125506,5.723741545609802e-09,1
2016-2020,AR,EC,178,71,3701,0.0480951094298838,0.0317357719023128,1
2016-2020,CO,EC,183,71,3701,0.0494460956498243,0.0287324395617004,1
2016-2020,CU,EC,290,71,3701,0.0783572007565522,0.0033066208651129,1
2016-2020,ES,EC,1137,71,3701,0.3072142664144826,6.94905105730273e-12,1
2016-2020,MX,EC,180,71,3701,0.04863550391786,0.0304990139262818,1
2016-2020,US,EC,218,71,3701,0.0589029991894082,0.0142694507023705,1
2016-2020,VE,EC,386,71,3701,0.1042961361794109,0.0004482407490427,1
2016-2020,DE,EE,59,85,823,0.071688942891859,0.0019331073074227,1
2016-2020,FI,EE,49,85,823,0.0595382746051032,0.0057630785570881,1
2016-2020,GB,EE,78,85,823,0.094775212636695,0.0002330991839024,1
2016-2020,IN,EE,41,85,823,0.0498177399756986,0.0136703961237698,1
2016-2020,RU,EE,32,85,823,0.0388821385176184,0.0357469058087898,1
2016-2020,SE,EE,32,85,823,0.0388821385176184,0.0357469058087898,1
2016-2020,US,EE,47,85,823,0.0571081409477521,0.0071581109867586,1
2016-2020,CA,EG,86,101,2088,0.0411877394636015,0.0149058889475281,1
2016-2020,CN,EG,83,101,2088,0.0397509578544061,0.0173136351979077,1
2016-2020,DE,EG,136,101,2088,0.0651340996168582,0.0011883158778369,1
2016-2020,GB,EG,243,101,2088,0.1163793103448275,4.232408875886331e-06,1
2016-2020,JP,EG,138,101,2088,0.0660919540229885,0.001072535567573,1
2016-2020,SA,EG,284,101,2088,0.1360153256704981,4.473051388407428e-07,1
2016-2020,US,EG,339,101,2088,0.1623563218390804,2.022700188076173e-08,1
2016-2020,IN,ER,15,13,35,0.4285714285714285,0.0012121138559127,1
2016-2020,AR,ES,546,170,24392,0.0223843883240406,0.021797850825347,1
2016-2020,BR,ES,1015,170,24392,0.0416120039357166,0.0007594352766592,1
2016-2020,CL,ES,995,170,24392,0.040792062971466,0.00087752008575,1
2016-2020,CO,ES,2477,170,24392,0.1015496884224335,1.3819640765395308e-08,1
2016-2020,DE,ES,1107,170,24392,0.0453837323712692,0.0003900070197971,1
2016-2020,EC,ES,2009,170,24392,0.0823630698589701,4.913367926045619e-07,1
2016-2020,FR,ES,1183,170,24392,0.0484995080354214,0.0002244522182709,1
2016-2020,GB,ES,2137,170,24392,0.0876106920301738,1.864024632605765e-07,1
2016-2020,IT,ES,1341,170,24392,0.0549770416530009,7.075526035101006e-05,1
2016-2020,MX,ES,1031,170,24392,0.042267956707117,0.0006764552191219,1
2016-2020,NL,ES,463,170,24392,0.0189816333224007,0.0392135697536448,1
2016-2020,PE,ES,859,170,24392,0.0352164644145621,0.0023369547497949,1
2016-2020,PT,ES,1066,170,24392,0.0437028533945555,0.0005250411332001,1
2016-2020,US,ES,1635,170,24392,0.0670301738274844,8.083958733092243e-06,1
2016-2020,BE,ET,41,83,1072,0.0382462686567164,0.0408543357772473,1
2016-2020,CN,ET,53,83,1072,0.0494402985074626,0.0156426630056152,1
2016-2020,DE,ET,45,83,1072,0.0419776119402985,0.029703250355587,1
2016-2020,IN,ET,319,83,1072,0.2975746268656716,2.637640782931885e-13,1
2016-2020,NL,ET,50,83,1072,0.0466417910447761,0.0199067818047161,1
2016-2020,US,ET,43,83,1072,0.0401119402985074,0.0348408170657154,1
2016-2020,ZA,ET,55,83,1072,0.0513059701492537,0.0133151401008591,1
2016-2020,BR,FI,100,112,3702,0.0270124257158292,0.0478530519682243,1
2016-2020,CN,FI,194,112,3702,0.0524041058887088,0.0025419786625997,1
2016-2020,DE,FI,235,112,3702,0.0634792004321988,0.0006893414980038,1
2016-2020,ES,FI,154,112,3702,0.041599135602377,0.0089482650276973,1
2016-2020,FR,FI,126,112,3702,0.0340356564019448,0.021413202471875,1
2016-2020,GB,FI,331,112,3702,0.0894111291193949,3.053370670090744e-05,1
2016-2020,IN,FI,135,112,3702,0.0364667747163695,0.0161883705312645,1
2016-2020,IR,FI,105,112,3702,0.0283630470016207,0.0410153665908179,1
2016-2020,IT,FI,157,112,3702,0.0424095083738519,0.0081463035027647,1
2016-2020,RU,FI,140,112,3702,0.037817396002161,0.0138542359200559,1
2016-2020,SE,FI,211,112,3702,0.0569962182603997,0.0014824881073426,1
2016-2020,US,FI,249,112,3702,0.0672609400324149,0.0004399245480228,1
2016-2020,AU,FJ,31,41,138,0.2246376811594203,3.803537052748101e-05,1
2016-2020,IN,FJ,10,41,138,0.072463768115942,0.0493441111000049,1
2016-2020,NZ,FJ,11,41,138,0.0797101449275362,0.0360566506598002,1
2016-2020,DK,FO,16,10,33,0.4848484848484848,0.0025551407808884,1
2016-2020,BE,FR,547,168,17818,0.030699292849927,0.0054773997685323,1
2016-2020,BR,FR,1111,168,17818,0.0623526770681333,2.140915407663786e-05,1
2016-2020,CA,FR,588,168,17818,0.0330003367381299,0.0036829507874592,1
2016-2020,CH,FR,680,168,17818,0.0381636547311707,0.0015062522565458,1
2016-2020,CN,FR,722,168,17818,0.0405208216410371,0.000999856354272,1
2016-2020,DE,FR,1031,168,17818,0.0578628353350544,4.754016486981337e-05,1
2016-2020,ES,FR,1160,168,17818,0.0651027051296441,1.3109068292862894e-05,1
2016-2020,GB,FR,1459,168,17818,0.0818834886070266,6.366961647164543e-07,1
2016-2020,IN,FR,554,168,17818,0.0310921540015714,0.0051188564130414,1
2016-2020,IT,FR,1193,168,17818,0.0669547648445392,9.413492821648278e-06,1
2016-2020,LB,FR,391,168,17818,0.0219441014704231,0.0245886107343176,1
2016-2020,NL,FR,362,168,17818,0.020316533842182,0.0324582449743158,1
2016-2020,US,FR,1463,168,17818,0.0821079806936805,6.112180555062202e-07,1
2016-2020,FR,GA,12,24,44,0.2727272727272727,0.0006592314865452,1
2016-2020,AU,GB,1502,192,43577,0.0344677237992519,0.0012315670485638,1
2016-2020,BR,GB,981,192,43577,0.0225118755306698,0.0129209534012094,1
2016-2020,CA,GB,1188,192,43577,0.0272620877986093,0.0050957247245306,1
2016-2020,CH,GB,977,192,43577,0.0224200839892603,0.0131547827882841,1
2016-2020,CN,GB,3173,192,43577,0.0728136402230534,5.356775898923174e-07,1
2016-2020,DE,GB,2281,192,43577,0.052344126488744,3.4695712300583085e-05,1
2016-2020,ES,GB,2206,192,43577,0.0506230350873167,4.9067033448056624e-05,1
2016-2020,FR,GB,1631,192,43577,0.0374280010097069,0.0006850870885754,1
2016-2020,GR,GB,883,192,43577,0.0202629827661381,0.0200409263175151,1
2016-2020,IE,GB,987,192,43577,0.022649562842784,0.0125779396576041,1
2016-2020,IN,GB,1903,192,43577,0.0436698258255501,0.0001977429662861,1
2016-2020,IT,GB,2168,192,43577,0.0497510154439268,5.847175232331961e-05,1
2016-2020,NG,GB,930,192,43577,0.0213415333776992,0.0162386944597731,1
2016-2020,NL,GB,1187,192,43577,0.0272391399132569,0.0051187370140289,1
2016-2020,PT,GB,794,192,43577,0.0182206209697776,0.0298301928892355,1
2016-2020,TR,GB,804,192,43577,0.0184500998233012,0.028527597323253,1
2016-2020,US,GB,5166,192,43577,0.1185487757303164,3.410927539337294e-11,1
2016-2020,US,GD,60,18,98,0.6122448979591837,1.0126931111833813e-07,1
2016-2020,DE,GE,28,43,230,0.1217391304347826,0.0042873447205656,1
2016-2020,GB,GE,23,43,230,0.1,0.011972515182562,1
2016-2020,US,GE,31,43,230,0.1347826086956521,0.0022869680453352,1
2016-2020,FR,GF,26,16,43,0.6046511627906976,9.00963064061973e-07,1
2016-2020,CN,GH,81,89,990,0.0818181818181818,0.0005466691912405,1
2016-2020,DE,GH,45,89,990,0.0454545454545454,0.0166763892739625,1
2016-2020,GB,GH,176,89,990,0.1777777777777777,3.304079631315291e-08,1
2016-2020,NG,GH,73,89,990,0.0737373737373737,0.0011819644498128,1
2016-2020,US,GH,97,89,990,0.0979797979797979,0.000114559539076,1
2016-2020,ZA,GH,75,89,990,0.0757575757575757,0.0009753470017292,1
2016-2020,GB,GI,7,10,18,0.3888888888888889,0.0118872561331787,1
2016-2020,DK,GL,30,12,49,0.6122448979591837,2.979426870200052e-05,1
2016-2020,GB,GM,25,38,115,0.217391304347826,0.0001151205235859,1
2016-2020,NG,GM,18,38,115,0.1565217391304348,0.0018396452132941,1
2016-2020,FR,GN,13,23,49,0.2653061224489796,0.0011332905209212,1
2016-2020,SN,GN,8,23,49,0.1632653061224489,0.0198121262685614,1
2016-2020,FR,GP,22,15,38,0.5789473684210527,5.504392628197716e-06,1
2016-2020,BE,GR,73,89,1929,0.03784344219803,0.0335448221020771,1
2016-2020,CY,GR,115,89,1929,0.0596163815448418,0.0044755338588803,1
2016-2020,DE,GR,121,89,1929,0.0627268014515292,0.0033436858521174,1
2016-2020,ES,GR,70,89,1929,0.0362882322446863,0.0386678715514083,1
2016-2020,FR,GR,114,89,1929,0.0590979782270606,0.004697938769246,1
2016-2020,GB,GR,565,89,1929,0.2928978745463971,5.681049266625908e-14,1
2016-2020,IT,GR,108,89,1929,0.0559875583203732,0.0062811504684033,1
2016-2020,NL,GR,97,89,1929,0.0502851218247796,0.010671003652067,1
2016-2020,US,GR,157,89,1929,0.0813893208916537,0.0005696014836303,1
2016-2020,ES,GT,35,39,268,0.1305970149253731,0.0049023332000689,1
2016-2020,MX,GT,32,39,268,0.1194029850746268,0.0079713878392131,1
2016-2020,US,GT,34,39,268,0.126865671641791,0.0057687326008601,1
2016-2020,US,GU,14,6,19,0.7368421052631579,0.0012620658543943,1
2016-2020,BR,GW,13,17,42,0.3095238095238095,0.0026691889607041,1
2016-2020,PT,GW,12,17,42,0.2857142857142857,0.0045914665968271,1
2016-2020,CN,HK,1860,88,3944,0.4716024340770791,7.899331273490471e-25,1
2016-2020,GB,HK,399,88,3944,0.1011663286004056,9.334734984779173e-05,1
2016-2020,US,HK,490,88,3944,0.1242393509127789,9.71699872438618e-06,1
2016-2020,ES,HN,48,31,186,0.2580645161290322,0.0001291172493553,1
2016-2020,US,HN,19,31,186,0.1021505376344086,0.0394553416074359,1
2016-2020,BA,HR,24,66,482,0.0497925311203319,0.0361575158062323,1
2016-2020,DE,HR,39,66,482,0.0809128630705394,0.0041513057305653,1
2016-2020,FR,HR,25,66,482,0.0518672199170124,0.0313686276431453,1
2016-2020,GB,HR,33,66,482,0.0684647302904564,0.0099530154836524,1
2016-2020,IT,HR,53,66,482,0.1099585062240663,0.0005148331538139,1
2016-2020,SI,HR,45,66,482,0.0933609958506224,0.0017109444823665,1
2016-2020,US,HR,31,66,482,0.0643153526970954,0.0132867185811053,1
2016-2020,FR,HT,13,23,66,0.1969696969696969,0.0080186738476211,1
2016-2020,US,HT,14,23,66,0.2121212121212121,0.0052735974786883,1
2016-2020,BR,HU,67,104,1881,0.035619351408825,0.0238558106434428,1
2016-2020,DE,HU,110,104,1881,0.0584795321637426,0.0020158854992875,1
2016-2020,GB,HU,114,104,1881,0.0606060606060606,0.0015970505309523,1
2016-2020,IN,HU,57,104,1881,0.0303030303030303,0.0420254100404225,1
2016-2020,JO,HU,55,104,1881,0.0292397660818713,0.0470471909118906,1
2016-2020,RO,HU,72,104,1881,0.0382775119617224,0.0179525623974165,1
2016-2020,US,HU,109,104,1881,0.0579479000531632,0.0021365692127646,1
2016-2020,AU,ID,384,87,2779,0.1381792011514933,2.791640586305069e-06,1
2016-2020,DE,ID,107,87,2779,0.0385030586541921,0.0341601685003741,1
2016-2020,GB,ID,323,87,2779,0.1162288593019071,2.427862848296535e-05,1
2016-2020,JP,ID,365,87,2779,0.1313422094278517,5.507948014560116e-06,1
2016-2020,KR,ID,103,87,2779,0.0370636919755307,0.0388499406237024,1
2016-2020,MY,ID,246,87,2779,0.0885210507376754,0.0003453117044378,1
2016-2020,NL,ID,186,87,2779,0.0669305505577545,0.0025858386311415,1
2016-2020,TW,ID,191,87,2779,0.0687297589060813,0.0021903442089506,1
2016-2020,US,ID,149,87,2779,0.0536164087801367,0.0087453933364878,1
2016-2020,BR,IE,159,122,4686,0.0339308578745198,0.0153459379682324,1
2016-2020,CA,IE,125,122,4686,0.0266752027315407,0.0379483017777594,1
2016-2020,CN,IE,169,122,4686,0.0360648740930431,0.0117431487566821,1
2016-2020,DE,IE,179,122,4686,0.0381988903115663,0.0089808642322415,1
2016-2020,ES,IE,257,122,4686,0.0548442168160478,0.0010862028022625,1
2016-2020,FR,IE,175,122,4686,0.037345283824157,0.0099985191617283,1
2016-2020,GB,IE,1074,122,4686,0.2291933418693982,2.0912229819838342e-14,1
2016-2020,IN,IE,297,122,4686,0.0633802816901408,0.0003623755492892,1
2016-2020,IT,IE,242,122,4686,0.0516431924882629,0.0016352482271091,1
2016-2020,US,IE,475,122,4686,0.1013657703798548,2.4184539161149685e-06,1
2016-2020,CN,IL,105,92,2314,0.0453759723422644,0.0146131847261565,1
2016-2020,DE,IL,147,92,2314,0.0635263612791702,0.0025473912930976,1
2016-2020,FR,IL,81,92,2314,0.0350043215211754,0.0390668620935497,1
2016-2020,GB,IL,147,92,2314,0.0635263612791702,0.0025473912930976,1
2016-2020,IN,IL,447,92,2314,0.193171996542783,3.28902870144118e-09,1
2016-2020,IT,IL,80,92,2314,0.03457216940363,0.0406914427970008,1
2016-2020,US,IL,550,92,2314,0.2376836646499567,1.8806396247856568e-11,1
2016-2020,GB,IM,7,7,14,0.5,0.015625,1
2016-2020,AU,IN,178,140,8038,0.0221448121423239,0.0444796787043512,1
2016-2020,CA,IN,203,140,8038,0.0252550385668076,0.0285659619814557,1
2016-2020,CN,IN,215,140,8038,0.0267479472505598,0.0230845092406945,1
2016-2020,DE,IN,411,140,8038,0.051132122418512,0.0006785759916733,1
2016-2020,ET,IN,302,140,8038,0.0375715352077631,0.0048777083746688,1
2016-2020,FR,IN,195,140,8038,0.0242597661109728,0.0329196817791252,1
2016-2020,GB,IN,829,140,8038,0.1031351082358795,2.685692521157433e-07,1
2016-2020,JP,IN,182,140,8038,0.0226424483702413,0.041441239469356,1
2016-2020,KR,IN,306,140,8038,0.0380691714356805,0.0045393560297884,1
2016-2020,SA,IN,178,140,8038,0.0221448121423239,0.0444796787043512,1
2016-2020,SG,IN,233,140,8038,0.0289873102761881,0.0167595313574298,1
2016-2020,US,IN,1618,140,8038,0.2012938541925852,2.7026925442849398e-14,1
2016-2020,GB,IQ,336,58,1303,0.2578664620107444,4.1445494633464995e-08,1
2016-2020,IN,IQ,91,58,1303,0.0698388334612432,0.0161368081124358,1
2016-2020,IR,IQ,72,58,1303,0.0552570990023023,0.039163123436775,1
2016-2020,MY,IQ,188,58,1303,0.1442824251726784,0.0001389427035977,1
2016-2020,TR,IQ,100,58,1303,0.076745970836531,0.0105513751080405,1
2016-2020,US,IQ,137,58,1303,0.1051419800460475,0.0017782207695968,1
2016-2020,AF,IR,100,69,1418,0.0705218617771509,0.0069225196938827,1
2016-2020,CA,IR,92,69,1418,0.0648801128349788,0.0104466234089518,1
2016-2020,DE,IR,66,69,1418,0.0465444287729196,0.0391229263070534,1
2016-2020,GB,IR,78,69,1418,0.0550070521861777,0.0213374536733015,1
2016-2020,IN,IR,67,69,1418,0.0472496473906911,0.0372031776382743,1
2016-2020,IQ,IR,135,69,1418,0.0952045133991537,0.0011102708455773,1
2016-2020,MY,IR,139,69,1418,0.0980253878702397,0.0008978697229075,1
2016-2020,US,IR,113,69,1418,0.0796897038081805,0.0035280204696516,1
2016-2020,DE,IS,32,62,441,0.0725623582766439,0.0101010804698197,1
2016-2020,DK,IS,28,62,441,0.0634920634920634,0.0182893888488504,1
2016-2020,FR,IS,25,62,441,0.0566893424036281,0.0284406298883184,1
2016-2020,GB,IS,44,62,441,0.0997732426303854,0.0016423546899633,1
2016-2020,SE,IS,33,62,441,0.0748299319727891,0.0086999346607907,1
2016-2020,US,IS,67,62,441,0.1519274376417233,4.309369927866638e-05,1
2016-2020,BE,IT,290,156,12014,0.0241385050774096,0.0226552173999606,1
